_id,Q,A,C,topic,file_path,level
6740a592e213d34a4d8dfa41,Quyết định số 38/2010/QĐ-TTg được ban hành nhằm mục đích gì liên quan đến chế độ dành cho quân nhân?,"Quyết định số 38/2010/QĐ-TTg sửa đổi, bổ sung Quyết định số 142/2008/QĐ-TTg về chế độ đối với quân nhân tham gia kháng chiến chống Mỹ cứu nước có dưới 20 năm công tác trong quân đội đã phục viên, xuất ngũ về địa phương.","Quyết định số: 38/2010/QĐ-TTg Hà Nội, ngày 06 tháng 05 năm 2010 QUYẾT ĐỊNH VỀ VIỆC SỬA ĐỔI, BỔ SUNG QUYẾT ĐỊNH SỐ 142/2008/QĐ-TTG NGÀY 27 THÁNG 10 NĂM 2008 CỦA THỦ TƯỚNG CHÍNH PHỦ VỀ VIỆC THỰC HIỆN CHẾ ĐỘ ĐỐI VỚI QUÂN NHÂN THAM GIA KHÁNG CHIẾN CHỐNG MỸ CỨU NƯỚC CÓ DƯỚI 20 NĂM CÔNG TÁC TRONG QUÂN ĐỘI ĐÃ PHỤC VIÊN, XUẤT NGŨ VỀ ĐỊA PHƯƠNG",bo-may-hanh-chinh,pdf_documents_new/UXV54bq_dCDEkeG7i25oIDM4LzIwMTAvUcSQLVRUZw==.pdf,Remember
6740a592e213d34a4d8dfa42,Điều 2a trong Quyết định số 38/2010/QĐ-TTg nói về điều gì liên quan đến chế độ của quân nhân?,"Điều 2a của Quyết định số 38/2010/QĐ-TTg quy định chế độ đối với quân nhân tham gia kháng chiến chống Mỹ cứu nước, nhập ngũ từ ngày 30 tháng 4 năm 1975 trở về trước, đã phục viên, xuất ngũ về địa phương, sau đó công tác ở xã, phường, thị trấn.","Điều 2a. 1. Thực hiện chế độ đối với quân nhân tham gia kháng chiến chống Mỹ cứu nước, nhập ngũ từ ngày 30 tháng 4 năm 1975 trở về trước, đã phục viên, xuất ngũ về địa phương, sau đó công tác ở xã, phường, thị trấn:",bo-may-hanh-chinh,pdf_documents_new/UXV54bq_dCDEkeG7i25oIDM4LzIwMTAvUcSQLVRUZw==.pdf,Remember
6740a59ce213d34a4d8dfa43,"Nghị định số bao nhiêu và ban hành ngày nào quy định về cơ chế một cửa, một cửa liên thông trong giải quyết thủ tục hành chính tại Việt Nam?","Nghị định số 61/2018/NĐ-CP ngày 23 tháng 04 năm 2018 của Chính phủ là văn bản quy định về việc thực hiện cơ chế một cửa, một cửa liên thông trong giải quyết thủ tục hành chính.","Nghị định này quy định về việc thực hiện cơ chế một cửa, một cửa liên thông trong giải quyết thủ tục hành chính cho tổ chức, cá nhân.",bo-may-hanh-chinh,pdf_documents_new/Tmdo4buLIMSR4buLbmggNjEvMjAxOC9OxJAtQ1A=.pdf,Remember
6740a59ce213d34a4d8dfa44,"Theo Nghị định số 61/2018/NĐ-CP, Bộ phận Một cửa có chức năng và nhiệm vụ gì trong việc giải quyết thủ tục hành chính?","Bộ phận Một cửa là bộ phận tiếp nhận và trả kết quả giải quyết thủ tục hành chính hoặc trung tâm phục vụ hành chính công cấp tỉnh, có nhiệm vụ hướng dẫn, tiếp nhận, giải quyết hoặc chuyển hồ sơ, trả kết quả giải quyết thủ tục hành chính, giám sát và đánh giá quy trình giải quyết thủ tục hành chính cho tổ chức và cá nhân.","Bộ phận Một cửa là tên gọi chung của Bộ phận Tiếp nhận và Trả kết quả giải quyết thủ tục hành chính hoặc Trung tâm Phục vụ hành chính công cấp tỉnh, thực hiện nhiệm vụ, quyền hạn hướng dẫn, tiếp nhận, giải quyết hoặc chuyển hồ sơ giải quyết, trả kết quả giải quyết thủ tục hành chính, theo dõi, giám sát, đánh giá việc giải quyết thủ tục hành chính cho tổ chức, cá nhân.",bo-may-hanh-chinh,pdf_documents_new/Tmdo4buLIMSR4buLbmggNjEvMjAxOC9OxJAtQ1A=.pdf,Remember
6740a5a6e213d34a4d8dfa45,"Luật Khám bệnh, chữa bệnh số 15/2023/QH15 được thông qua vào ngày nào và do ai ban hành?","Luật Khám bệnh, chữa bệnh số: 15/2023/QH15 được Quốc hội ban hành ngày 09 tháng 01 năm 2023.","Quốc hội ban hành Luật Khám bệnh, chữa bệnh.",bo-may-hanh-chinh,pdf_documents_new/THXhuq10IEtow6FtIGLhu4duaCwgY2jhu69hIGLhu4duaCAyMDIz.pdf,Remember
6740a5a6e213d34a4d8dfa46,"Theo Luật Khám bệnh, chữa bệnh 15/2023/QH15, ai được coi là người hành nghề khám bệnh, chữa bệnh?","Theo luật này, người hành nghề khám bệnh, chữa bệnh là người đã được cơ quan có thẩm quyền của Việt Nam cấp giấy phép hành nghề khám bệnh, chữa bệnh","Người hành nghề khám bệnh, chữa bệnh là người đã được cơ quan có thẩm quyền của Việt Nam cấp giấy phép hành nghề khám bệnh, chữa bệnh (sau đây gọi là người hành nghề).",bo-may-hanh-chinh,pdf_documents_new/THXhuq10IEtow6FtIGLhu4duaCwgY2jhu69hIGLhu4duaCAyMDIz.pdf,Remember
6740a5b2e213d34a4d8dfa47,"Quyết định số bao nhiêu và ngày nào phê duyệt đề án “Phát triển ứng dụng dữ liệu về dân cư, định danh và xác thực điện tử phục vụ chuyển đổi số quốc gia giai đoạn 2022 - 2025, tầm nhìn đến năm 2030”?","Theo quyết định số 06/QĐ-TTg ngày 06 tháng 01 năm 2022 của Thủ tướng Chính phủ, đề án ""Phát triển ứng dụng dữ liệu về dân cư, định danh và xác thực điện tử phục vụ chuyển đổi số quốc gia giai đoạn 2022 - 2025, tầm nhìn đến năm 2030"" được phê duyệt.","“QUYẾT ĐỊNH:\nĐiều 1.\nPhê duyệt Đề án “Phát triển ứng dụng dữ liệu về dân cư, định danh và xác thực điện tử phục vụ chuyển đổi số quốc gia giai đoạn 2022 - 2025, tầm nhìn đến năm 2030” (sau đây gọi tắt là Đề án) với những nội dung chủ yếu sau đây:\nII. MỤC TIÊU\n1. Mục tiêu tổng quát\nỨng dụng Cơ sở dữ liệu quốc gia về dân cư, hệ thống định danh và xác thực điện tử, thẻ Căn cước công dân gắn chip điện tử trong công cuộc chuyển đổi số quốc gia một cách linh hoạt, sáng tạo phù hợp Chương trình Chuyển đổi số quốc gia đến năm 2025, định hướng đến năm 2030 để phục vụ 5 nhóm tiện ích như sau: (1) Phục vụ giải quyết thủ tục hành chính và cung cấp dịch vụ công trực tuyến; (2) Phục vụ phát triển kinh tế, xã hội; (3) Phục vụ công dân số; (4) Hoàn thiện hệ sinh thái phục vụ kết nối, khai thác, bổ sung làm giàu dữ liệu dân cư; (5) Phục vụ chỉ đạo, điều hành của lãnh đạo các cấp.”",bo-may-hanh-chinh,pdf_documents_new/UXV54bq_dCDEkeG7i25oIDA2L1HEkC1UVGcgbsSDbSAyMDIy.pdf,Remember
6740a5b4e213d34a4d8dfa48,"Vào ngày nào và bởi cơ quan nào Luật sửa đổi, bổ sung một số điều của Luật di sản văn hóa được ban hành?","Luật sửa đổi, bổ sung một số điều của Luật di sản văn hóa được Quốc hội khóa XII, kỳ họp thứ 5 ban hành vào ngày 18 tháng 6 năm 2009.","Quốc hội ban hành Luật sửa đổi, bổ sung một số điều của Luật di sản văn hóa số 28/2001/QH10.",bo-may-hanh-chinh,pdf_documents_new/THXhuq10IERpIHPhuqNuIHbEg24gaMOzYSBz4butYSDEkeG7lWkgMjAwOQ==.pdf,Remember
6740a5b4e213d34a4d8dfa49,"Theo Luật sửa đổi, bổ sung một số điều của Luật di sản văn hóa, bảo tàng có chức năng gì?","Theo luật này, bảo tàng có chức năng sưu tầm, bảo quản, nghiên cứu, trưng bày, giới thiệu di sản văn hóa, bằng chứng vật chất về thiên nhiên, con người và môi trường sống của con người để phục vụ nhu cầu nghiên cứu, học tập, tham quan và hưởng thụ văn hóa của công chúng. ","“16. Bảo tàng là thiết chế văn hóa có chức năng sưu tầm, bảo quản, nghiên cứu, trưng bày, giới thiệu di sản văn hóa, bằng chứng vật chất về thiên nhiên, con người và môi trường sống của con người, nhằm phục vụ nhu cầu nghiên cứu, học tập, tham quan và hưởng thụ văn hóa của công chúng.”",bo-may-hanh-chinh,pdf_documents_new/THXhuq10IERpIHPhuqNuIHbEg24gaMOzYSBz4butYSDEkeG7lWkgMjAwOQ==.pdf,Remember
6740a5bee213d34a4d8dfa4a,Thông tư số 02/2021/TT-BCA về xử lý vi phạm điều lệnh Công an nhân dân được ban hành vào ngày nào?,Thông tư số 02/2021/TT-BCA quy định về xử lý vi phạm điều lệnh Công an nhân dân được ban hành vào ngày 11 tháng 01 năm 2021.,Bộ trưởng Bộ Công an ban hành Thông tư quy định về xử lý vi phạm điều lệnh Công an nhân dân.,bo-may-hanh-chinh,pdf_documents_new/VGjDtG5nIHTGsCAwMi8yMDIxL1RULUJDQQ==.pdf,Remember
6740a5bee213d34a4d8dfa4b,Ai là người ban hành Thông tư số 02/2021/TT-BCA quy định về xử lý vi phạm điều lệnh Công an nhân dân?,Bộ trưởng Bộ Công an là người ban hành Thông tư số 02/2021/TT-BCA về xử lý vi phạm điều lệnh Công an nhân dân,Theo đề nghị của Cục trưởng Cục Công tác đảng và công tác chính trị; Bộ trưởng Bộ Công an ban hành Thông tư quy định về xử lý vi phạm điều lệnh Công an nhân dân.,bo-may-hanh-chinh,pdf_documents_new/VGjDtG5nIHTGsCAwMi8yMDIxL1RULUJDQQ==.pdf,Remember
6740a5c9e213d34a4d8dfa4c,"Luật số 47/2019/QH14 được ban hành nhằm mục đích gì và sửa đổi, bổ sung những điều khoản nào?","Luật số 47/2019/QH14 sửa đổi, bổ sung một số điều của Luật Tổ chức Chính phủ số 76/2015/QH13 và Luật Tổ chức chính quyền địa phương số 77/2015/QH13.","Quốc hội ban hành Luật sửa đổi, bổ sung một số điều của Luật Tổ chức Chính phủ số 76/2015/QH13 và Luật Tổ chức chính quyền địa phương số 77/2015/QH13.",bo-may-hanh-chinh,pdf_documents_new/THXhuq10IFThu5UgY2jhu6ljIGNow61uaCBwaOG7pyB2w6AgTHXhuq10IFThu5UgY2jhu6ljIGNow61uaCBxdXnhu4FuIMSR4buLYSBwaMawxqFuZyBz4butYSDEkeG7lWkgMjAxOQ==.pdf,Remember
6740a5c9e213d34a4d8dfa4d,Điều 23 của Luật số 47/2019/QH14 có những quy định cụ thể nào về việc tổ chức và hoạt động của các cơ quan thuộc Chính phủ và Ủy ban nhân dân?,"Điều 23 của Luật sửa đổi, bổ sung quy định về việc quyết định thành lập, sáp nhập, giải thể cơ quan thuộc Chính phủ; quy định chức năng, nhiệm vụ, quyền hạn, cơ cấu tổ chức của bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ; và quy định về tổ chức, khung số lượng, tiêu chí thành lập và số lượng biên chế tối thiểu để tổ chức cơ quan chuyên môn thuộc Ủy ban nhân dân cấp tỉnh, cấp huyện, đơn vị trực thuộc cơ quan chuyên môn thuộc Ủy ban nhân dân cấp tỉnh.","“3. Quyết định việc thành lập, sáp nhập, giải thể cơ quan thuộc Chính phủ; quy định chức năng, nhiệm vụ, quyền hạn, cơ cấu tổ chức của bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ, tiêu chí thành lập và số lượng biên chế tối thiểu để tổ chức đơn vị trực thuộc bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ; quy định về tổ chức, khung số lượng, tiêu chí thành lập và số lượng biên chế tối thiểu để tổ chức cơ quan chuyên môn thuộc Ủy ban nhân dân cấp tỉnh, Ủy ban nhân dân huyện, quận, thị xã, thành phố thuộc tỉnh, thành phố thuộc thành phố trực thuộc trung ương (sau đây gọi chung là cấp huyện), đơn vị trực thuộc cơ quan chuyên môn thuộc Ủy ban nhân dân cấp tỉnh.”",bo-may-hanh-chinh,pdf_documents_new/THXhuq10IFThu5UgY2jhu6ljIGNow61uaCBwaOG7pyB2w6AgTHXhuq10IFThu5UgY2jhu6ljIGNow61uaCBxdXnhu4FuIMSR4buLYSBwaMawxqFuZyBz4butYSDEkeG7lWkgMjAxOQ==.pdf,Remember
6740a5d4e213d34a4d8dfa4e,Nghị quyết số 76/NQ-CP đã nêu ra bao nhiêu nội dung chính trong Chương trình tổng thể cải cách hành chính nhà nước giai đoạn 2021-2030?,"Chương trình tổng thể cải cách hành chính nhà nước giai đoạn 2021 - 2030 tập trung vào 6 nội dung chính: Cải cách thể chế; Cải cách thủ tục hành chính; Cải cách tổ chức bộ máy hành chính nhà nước; Cải cách chế độ công vụ; Cải cách tài chính công và Xây dựng, phát triển Chính phủ điện tử, Chính phủ số.","“Cải cách hành chính nhà nước giai đoạn 2021 - 2030 tập trung vào 6 nội dung, đó là: Cải cách thể chế; Cải cách thủ tục hành chính; Cải cách tổ chức bộ máy hành chính nhà nước; Cải cách chế độ công vụ; Cải cách tài chính công và Xây dựng, phát triển Chính phủ điện tử, Chính phủ số.”",bo-may-hanh-chinh,pdf_documents_new/Tmdo4buLIHF1eeG6v3QgNzYvTlEtQ1AgbsSDbSAyMDIx.pdf,Remember
6740a5d4e213d34a4d8dfa4f,"Theo Nghị quyết số 76/NQ-CP, trọng tâm của cải cách hành chính trong giai đoạn 10 năm từ 2021-2030 là gì và bao gồm những nội dung cụ thể nào?","Theo Nghị quyết số 76/NQ-CP, trọng tâm cải cách hành chính 10 năm tới (2021-2030) là cải cách thể chế, tập trung vào việc xây dựng và hoàn thiện hệ thống thể chế của nền hành chính; nâng cao hiệu lực, hiệu quả tổ chức thi hành pháp luật; xây dựng đội ngũ cán bộ, công chức, viên chức chuyên nghiệp; và xây dựng, phát triển Chính phủ điện tử, Chính phủ số. ","“Trọng tâm cải cách hành chính 10 năm tới là: Cải cách thể chế, trong đó tập trung xây dựng, hoàn thiện hệ thống thể chế của nền hành chính và nâng cao hiệu lực, hiệu quả tổ chức thi hành pháp luật; xây dựng đội ngũ cán bộ, công chức, viên chức chuyên nghiệp, có năng lực, phẩm chất đáp ứng yêu cầu nhiệm vụ và sự phát triển đất nước, trong đó, chú trọng cải cách chính sách tiền lương; xây dựng và phát triển Chính phủ điện tử, Chính phủ số.”",bo-may-hanh-chinh,pdf_documents_new/Tmdo4buLIHF1eeG6v3QgNzYvTlEtQ1AgbsSDbSAyMDIx.pdf,Remember
6740a5dee213d34a4d8dfa50,"Thông tư số bao nhiêu quy định về việc áp dụng lãi suất đối với tiền gửi bằng đồng Việt Nam của tổ chức, cá nhân tại tổ chức tín dụng, chi nhánh ngân hàng nước ngoài?","Thông tư số 48/2024/TT-NHNN quy định về việc áp dụng lãi suất đối với tiền gửi bằng đồng Việt Nam của tổ chức, cá nhân tại tổ chức tín dụng, chi nhánh ngân hàng nước ngoài.","Thông tư này quy định việc áp dụng lãi suất tiền gửi bằng đồng Việt Nam của tổ chức (không bao gồm tổ chức tín dụng, chi nhánh ngân hàng nước ngoài), cá nhân tại tổ chức tín dụng, chi nhánh ngân hàng nước ngoài.",bo-may-hanh-chinh,pdf_documents_new/VGjDtG5nIHTGsCA0OC8yMDI0L1RULU5ITk4=.pdf,Remember
6740a5dee213d34a4d8dfa51,"Theo Thông tư 48/2024/TT-NHNN, lãi suất tối đa đối với tiền gửi bằng đồng Việt Nam có bao gồm những khoản phí nào và được tính toán như thế nào?",Lãi suất tối đa được áp dụng cho tiền gửi bằng đồng Việt Nam bao gồm cả khoản chi khuyến mại dưới mọi hình thức và được quy đổi theo phương thức trả lãi cuối kỳ nếu áp dụng các phương thức khác,"Lãi suất tối đa đối với tiền gửi bằng đồng Việt Nam quy định tại Thông tư này bao gồm cả khoản chi khuyến mại dưới mọi hình thức, áp dụng đối với phương thức trả lãi cuối kỳ và các phương thức trả lãi khác được quy đổi theo phương thức trả lãi cuối kỳ.",bo-may-hanh-chinh,pdf_documents_new/VGjDtG5nIHTGsCA0OC8yMDI0L1RULU5ITk4=.pdf,Remember
6740a5e9e213d34a4d8dfa52,"Nghị định số 48/2023/NĐ-CP về đánh giá, xếp loại chất lượng cán bộ, công chức, viên chức có hiệu lực thi hành từ ngày nào?","Nghị định số 48/2023/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 90/2020/NĐ-CP về đánh giá, xếp loại chất lượng cán bộ, công chức, viên chức có hiệu lực thi hành từ ngày 15 tháng 9 năm 2023.",Điều 2. Điều khoản thi hành\n1. Nghị định này có hiệu lực thi hành từ ngày 15 tháng 9 năm 2023.,bo-may-hanh-chinh,pdf_documents_new/Tmdo4buLIMSR4buLbmggNDgvMjAyMy9OxJAtQ1A=.pdf,Remember
6740a5e9e213d34a4d8dfa53,"Nghị định 48/2023/NĐ-CP quy định như thế nào về việc lưu giữ tài liệu đánh giá, xếp loại chất lượng cán bộ, công chức, viên chức?","Theo Nghị định 48/2023/NĐ-CP,  tài liệu kết quả đánh giá, xếp loại chất lượng cán bộ, công chức, viên chức được lưu giữ bằng hình thức điện tử và văn bản.","Điều 22. Lưu giữ tài liệu đánh giá, xếp loại chất lượng cán bộ, công chức, viên chức\nTài liệu kết quả đánh giá, xếp loại chất lượng được lưu giữ bằng hình thức điện tử, bao gồm:\n1. Biên bản cuộc họp nhận xét, đánh giá.\n2. Phiếu đánh giá, xếp loại chất lượng cán bộ, công chức, viên chức.\n3. Nhận xét của cấp ủy nơi công tác (nếu có).4. Kết luận và thông báo bằng văn bản về kết quả đánh giá, xếp loại chất lượng cán bộ, công chức, viên chức của cấp có thẩm quyền.\n5. Hồ sơ giải quyết kiến nghị về kết quả đánh giá, xếp loại chất lượng cán bộ, công chức, viên chức (nếu có).\n6. Các văn bản khác liên quan (nếu có).\nNgoài việc lưu giữ bằng hình thức điện tử, tài liệu quy định tại khoản 2 và khoản 4 Điều này còn được lưu bằng văn bản trong hồ sơ cán\nbộ, công chức, viên chức.”",bo-may-hanh-chinh,pdf_documents_new/Tmdo4buLIMSR4buLbmggNDgvMjAyMy9OxJAtQ1A=.pdf,Remember
6740a5f3e213d34a4d8dfa54,Vào ngày nào và tháng nào Luật Tài nguyên nước được Quốc hội Việt Nam thông qua?,Luật Tài nguyên nước số 28/2023/QH15 được Quốc hội Việt Nam ban hành vào ngày 27 tháng 11 năm 2023.,"Luật số: 28/2023/QH15\nHà Nội, ngày 27 \ntháng 11 năm 2023\nLUẬT\nTÀI NGUYÊN NƯỚC",bo-may-hanh-chinh,pdf_documents_new/THXhuq10IFTDoGkgbmd1ecOqbiBuxrDhu5tjIDIwMjM=.pdf,Remember
6740a5f3e213d34a4d8dfa55,"Theo Luật Tài nguyên nước, loại tài nguyên nước nào được đề cập đến và loại nào không được đề cập đến trong phạm vi điều chỉnh của luật?","Luật này quy định phạm vi quản lý tài nguyên nước bao gồm nước mặt, nước dưới đất, nước mưa và nước biển trên lãnh thổ Việt Nam; nước dưới đất dưới đáy biển và nước biển thuộc vùng đặc quyền kinh tế, thềm lục địa của Việt Nam; nước khoáng, nước nóng thiên nhiên không thuộc phạm vi điều chỉnh của Luật này","Điều 1. Phạm vi điều chỉnh\n1. Luật này quy định về quản lý, bảo vệ, điều hòa, phân phối, phục hồi, phát triển, khai thác, sử dụng tài nguyên nước; phòng, chống và\nkhắc phục tác hại do nước gây ra thuộc lãnh thổ của nước Cộng hòa xã hội chủ nghĩa Việt Nam.\n2. Nước dưới đất dưới đáy biển và nước biển thuộc vùng đặc quyền kinh tế, thềm lục địa của nước Cộng hòa xã hội chủ nghĩa Việt\nNam; nước khoáng, nước nóng thiên nhiên không thuộc phạm vi điều chỉnh của Luật này.",bo-may-hanh-chinh,pdf_documents_new/THXhuq10IFTDoGkgbmd1ecOqbiBuxrDhu5tjIDIwMjM=.pdf,Remember
6740a5fde213d34a4d8dfa56,Nghị định số bao nhiêu được Chính phủ ban hành để quy định về giao dịch điện tử của cơ quan nhà nước và hệ thống thông tin phục vụ giao dịch điện tử?,Nghị định số 137/2024/NĐ-CP quy định về giao dịch điện tử của cơ quan nhà nước và hệ thống thông tin phục vụ giao dịch điện tử.,Chính phủ ban hành Nghị định quy định về giao dịch điện tử của cơ quan nhà nước và hệ thống thông tin phục vụ giao dịch điện tử.,bo-may-hanh-chinh,pdf_documents_new/Tmdo4buLIMSR4buLbmggMTM3LzIwMjQvTsSQLUNQ.pdf,Remember
6740a5fde213d34a4d8dfa57,Bộ nào đã đề xuất Chính phủ ban hành Nghị định 137/2024/NĐ-CP?,Bộ Thông tin và Truyền thông là bộ đề xuất Chính phủ ban hành Nghị định 137/2024/NĐ-CP,Theo đề nghị của Bộ trưởng Bộ Thông tin và Truyền thông; Chính phủ ban hành Nghị định quy định về giao dịch điện tử của cơ quan nhà nước và hệ thống thông tin phục vụ giao dịch điện tử.,bo-may-hanh-chinh,pdf_documents_new/Tmdo4buLIMSR4buLbmggMTM3LzIwMjQvTsSQLUNQ.pdf,Remember
6740a608e213d34a4d8dfa58,"Theo Quyết định số 142/2008/QĐ-TTg, nội dung chính của quyết định này là gì?","Quyết định số 142/2008/QĐ-TTg quy định chế độ trợ cấp đối với quân nhân tham gia kháng chiến chống Mỹ cứu nước có dưới 20 năm công tác trong quân đội đã phục viên, xuất ngũ về địa phương.","Quyết định này quy định thực hiện chế độ đối với quân nhân tham gia kháng chiến chống Mỹ cứu nước, nhập ngũ từ ngày 30 tháng 4 năm 1975 trở về trước, có dưới 20 năm công tác trong quân đội, đã phục viên, xuất ngũ về địa phương hiện không thuộc diện hưởng chế độ hưu trí, chế độ mất sức lao động hoặc chế độ bệnh binh hàng tháng.",bo-may-hanh-chinh,pdf_documents_new/UXV54bq_dCDEkeG7i25oIDE0Mi8yMDA4L1HEkC1UVGc=.pdf,Remember
6740a608e213d34a4d8dfa59,"Theo điều 3 của Quyết định số 142/2008/QĐ-TTg, chế độ trợ cấp một lần dành cho quân nhân có thời gian công tác dưới 15 năm được tính toán như thế nào?","Quân nhân tham gia kháng chiến chống Mỹ cứu nước, nhập ngũ trước ngày 30 tháng 4 năm 1975, công tác dưới 15 năm trong quân đội, được hưởng trợ cấp một lần theo số năm công tác thực tế; đủ 2 năm được 2.000.000 đồng, từ năm thứ 3 trở đi mỗi năm được thêm 600.000 đồng","Quân nhân tham gia kháng chiến chống Mỹ cứu nước, nhập ngũ từ ngày 30 tháng 4 năm 1975 trở về trước, có dưới 15 năm công tác trong quân đội đã phục viên, xuất ngũ về địa phương (bao gồm cả số tiếp tục công tác sau đó thôi việc), được hưởng chế độ trợ cấp một lần tính theo số năm công tác thực tế trong quân đội, mức hưởng cụ thể như sau: Có đủ 2 năm công tác thực tế trong quân đội trở xuống, mức trợ cấp bằng 2.000.000 đồng; từ năm thứ 3 trở đi, mỗi năm được tính hưởng trợ cấp bằng 600.000 đồng",bo-may-hanh-chinh,pdf_documents_new/UXV54bq_dCDEkeG7i25oIDE0Mi8yMDA4L1HEkC1UVGc=.pdf,Remember
6740a611e213d34a4d8dfa5a,"Thông tư số bao nhiêu sửa đổi, bổ sung Thông tư số 67/2019/TT-BCA và hiệu lực thi hành của nó là khi nào?","Thông tư số 46/2024/TT-BCA sửa đổi, bổ sung một số điều của Thông tư số 67/2019/TT-BCA.",Thông tư này có hiệu lực thi hành từ ngày 15 tháng 11 năm 2024.,bo-may-hanh-chinh,pdf_documents_new/VGjDtG5nIHTGsCA0Ni8yMDI0L1RULUJDQQ==.pdf,Remember
6740a61ae213d34a4d8dfa5b,Luật Thanh tra được ban hành vào ngày nào và số hiệu là bao nhiêu?,Luật Thanh tra số 11/2022/QH15 được Quốc hội ban hành ngày 14 tháng 11 năm 2022.,Quốc hội ban hành Luật Thanh tra.,bo-may-hanh-chinh,pdf_documents_new/THXhuq10IFRoYW5oIHRyYSBuxINtIDIwMjI=.pdf,Remember
6740a61ae213d34a4d8dfa5c,"Theo Luật Thanh tra số 11/2022/QH15, hoạt động thanh tra gồm những loại nào?",Hoạt động thanh tra bao gồm thanh tra hành chính và thanh tra chuyên ngành theo Luật Thanh tra số 11/2022/QH15.,Hoạt động thanh tra bao gồm thanh tra hành chính và thanh tra chuyên ngành.,bo-may-hanh-chinh,pdf_documents_new/THXhuq10IFRoYW5oIHRyYSBuxINtIDIwMjI=.pdf,Remember
6740a627e213d34a4d8dfa5d,"Theo luật hình sự Việt Nam năm 2015,  nêu những nhiệm vụ chính của bộ luật này?","Bộ luật hình sự Việt Nam năm 2015 có nhiệm vụ bảo vệ chủ quyền quốc gia, an ninh đất nước, chế độ xã hội chủ nghĩa, quyền con người, quyền công dân, quyền bình đẳng giữa các dân tộc, lợi ích Nhà nước và tổ chức, trật tự pháp luật, chống tội phạm, giáo dục ý thức tuân thủ pháp luật, phòng ngừa và đấu tranh chống tội phạm.","Bộ luật hình sự có nhiệm vụ bảo vệ chủ quyền quốc gia, an ninh của đất nước, bảo vệ chế độ xã hội chủ nghĩa, quyền con người, quyền công dân, bảo vệ quyền bình đẳng giữa đồng bào các dân tộc, bảo vệ lợi ích của Nhà nước, tổ chức, bảo vệ trật tự pháp luật, chống mọi hành vi phạm tội; giáo dục mọi người ý thức tuân theo pháp luật, phòng ngừa và đấu tranh chống tội phạm.",bo-may-hanh-chinh,pdf_documents_new/QuG7mSBsdeG6rXQgaMOsbmggc-G7sSAyMDE1.pdf,Remember
6740a627e213d34a4d8dfa5e,Điều 3 của bộ luật hình sự Việt Nam năm 2015 quy định những nguyên tắc xử lý nào đối với người phạm tội?,"Theo Điều 3 của Bộ luật hình sự, người phạm tội sẽ bị xử lý công minh, nhanh chóng và kịp thời; mọi người đều bình đẳng trước pháp luật; người chủ mưu, cầm đầu, tái phạm nguy hiểm sẽ bị xử lý nghiêm; người tự thú, ăn năn hối cải sẽ được khoan hồng; người phạm tội lần đầu ít nghiêm trọng có thể bị áp dụng hình phạt nhẹ hơn tù; người bị phạt tù phải chấp hành hình phạt và lao động, học tập; người chấp hành xong hình phạt được tạo điều kiện hòa nhập cộng đồng và được xóa án tích nếu đủ điều kiện","Đối với người phạm tội:\na) Mọi hành vi phạm tội do người thực hiện phải được phát hiện kịp thời, xử lý nhanh chóng, công minh theo đúng pháp luật;\nb) Mọi người phạm tội đều bình đẳng trước pháp luật, không phân biệt giới tính, dân tộc, tín ngưỡng, tôn giáo, thành phần, địa vị xã hội;\nc) Nghiêm trị người chủ mưu, cầm đầu, chỉ huy, ngoan cố chống đối, côn đồ, tái phạm nguy hiểm, lợi dụng chức vụ, quyền hạn để phạm tội;\nd) Nghiêm trị người phạm tội dùng thủ đoạn xảo quyệt, có tổ chức, có tính chất chuyên nghiệp, cố ý gây hậu quả đặc biệt nghiêm trọng.\nKhoan hồng đối với người tự thú, đầu thú, thành khẩn khai báo, tố giác đồng phạm, lập công chuộc tội, ăn năn, hối cải, tự nguyện sửa chữa hoặc bồi thường thiệt hại gây ra;\nđ) Đối với người lần đầu phạm tội ít nghiêm trọng, thì có thể áp dụng hình phạt nhẹ hơn hình phạt tù, giao họ cho cơ quan, tổ chức hoặc gia đình giám sát, giáo dục;\ne) Đối với người bị phạt tù thì buộc họ phải chấp hành hình phạt tại các cơ sở giam giữ, phải lao động, học tập để trở thành người có ích cho xã hội; nếu họ có đủ điều kiện do Bộ luật này quy định, thì có thể được xét giảm thời hạn chấp hành hình phạt, tha tù trước thời hạn có điều kiện;\ng) Người đã chấp hành xong hình phạt được tạo điều kiện làm ăn, sinh sống lương thiện, hòa nhập với cộng đồng, khi có đủ điều kiện do luật định thì được xóa án tích.",bo-may-hanh-chinh,pdf_documents_new/QuG7mSBsdeG6rXQgaMOsbmggc-G7sSAyMDE1.pdf,Remember
